Date,AAPL,ADBE,AMZN,CRM,CSCO,GOOGL,INTC,META,MSFT,NVDA,ORCL,QCOM,TSLA
2021-03-15,121.13321685791016,447.5899963378906,154.08399963378906,210.95152282714844,43.239627838134766,102.109619140625,58.01781463623047,272.25640869140625,226.62307739257812,13.160272598266602,63.526649475097656,120.04855346679688,235.97999572753906
2021-03-16,122.67681121826172,450.5400085449219,154.59300231933594,212.61691284179688,43.46715545654297,103.57333374023438,58.9182243347168,277.7562255859375,229.42196655273438,13.260039329528809,62.70126724243164,121.8815689086914,225.6266632080078
2021-03-17,121.88545989990234,451.010009765625,156.7864990234375,211.2687530517578,43.248382568359375,103.4903335571289,59.82774353027344,282.46038818359375,228.77528381347656,13.309920310974121,62.1103630065918,122.12776184082031,233.93666076660156
2021-03-18,117.75294494628906,439.17999267578125,151.39950561523438,207.6603546142578,42.70580291748047,100.4644775390625,57.96324157714844,277.09979248046875,222.6756591796875,12.692623138427734,62.598087310791016,118.3249740600586,217.72000122070312
2021-03-19,117.2253646850586,441.5,153.7480010986328,210.35671997070312,42.86333465576172,100.74380493164062,57.99052810668945,288.5271301269531,222.3185272216797,12.815584182739258,62.147884368896484,119.48313903808594,218.2899932861328
2021-03-22,120.54703521728516,452.4100036621094,155.5435028076172,213.3009490966797,44.01848220825195,100.92918395996094,59.69131851196289,291.9383850097656,227.7619171142578,13.155284881591797,62.204158782958984,122.28280639648438,223.3333282470703
2021-03-23,119.71663665771484,460.20001220703125,156.875,213.1324005126953,43.76469802856445,101.45802307128906,57.73585510253906,289.0442810058594,229.2964630126953,13.040055274963379,63.09519958496094,120.85102081298828,220.72000122070312
2021-03-24,117.32306671142578,451.510009765625,154.35350036621094,207.7099151611328,43.44966125488281,101.02063751220703,56.426170349121094,280.60064697265625,227.2504119873047,12.613311767578125,62.68251419067383,115.98126983642578,210.08999633789062
2021-03-25,117.8115463256836,450.989990234375,152.31300354003906,203.65545654296875,44.20226287841797,101.01716613769531,56.40797424316406,277.2191162109375,224.23916625976562,12.505815505981445,64.37080383300781,116.07244873046875,213.4633331298828
2021-03-26,118.41725158691406,469.0899963378906,152.60150146484375,207.27374267578125,46.005001068115234,100.63298034667969,59.000083923339844,281.4757995605469,228.2348175048828,12.809100151062012,65.8902587890625,121.27969360351562,206.23666381835938
2021-03-29,118.59312438964844,469.32000732421875,153.7864990234375,208.9391632080078,45.96125411987305,101.6796875,58.66355895996094,289.2332458496094,227.0380401611328,12.917844772338867,66.71566009521484,119.71112060546875,203.76333618164062
2021-03-30,117.13744354248047,465.4599914550781,152.76449584960938,208.17584228515625,45.30490493774414,101.71348571777344,57.999629974365234,286.4285888671875,223.76626586914062,12.841521263122559,66.1716537475586,118.65327453613281,211.8733367919922
2021-03-31,119.33561706542969,475.3699951171875,154.70399475097656,210.02960205078125,45.25239944458008,102.51119995117188,58.20881652832031,292.9229736328125,227.5496063232422,13.316904067993164,65.81521606445312,120.91487884521484,222.64332580566406
